bin_id,bin_text,bin_impressions
4611679570948065891,"POLYGON ((6.712499998509884 53.0375, 6.737499998509884 53.0375, 6.737499998509884 53.0625, 6.712499998509884 53.0625, 6.712499998509884 53.0375))",770
4611679573985066363,"POLYGON ((6.0374999940395355 53.01250000149012, 6.062499994039536 53.01250000149012, 6.062499994039536 53.037500001490116, 6.0374999940395355 53.037500001490116, 6.0374999940395355 53.01250000149012))",69
4611679573985066390,"POLYGON ((6.712499998509884 53.01250000149012, 6.737499998509884 53.01250000149012, 6.737499998509884 53.037500001490116, 6.712499998509884 53.037500001490116, 6.712499998509884 53.01250000149012))",190
4611679577022066838,"POLYGON ((5.4375 52.987500002980234, 5.4625 52.987500002980234, 5.4625 53.01250000298023, 5.4375 53.01250000298023, 5.4375 52.987500002980234))",52
4611679577022066871,"POLYGON ((6.262499995529652 52.987500002980234, 6.287499995529652 52.987500002980234, 6.287499995529652 53.01250000298023, 6.262499995529652 53.01250000298023, 6.262499995529652 52.987500002980234))",327
4611679577022066900,"POLYGON ((6.987499997019768 52.987500002980234, 7.012499997019768 52.987500002980234, 7.012499997019768 53.01250000298023, 6.987499997019768 53.01250000298023, 6.987499997019768 52.987500002980234))",3
4611679580059067340,"POLYGON ((5.512499995529652 52.96250000447035, 5.537499995529652 52.96250000447035, 5.537499995529652 52.98750000447035, 5.512499995529652 52.98750000447035, 5.512499995529652 52.96250000447035))",107
4611679580059067373,"POLYGON ((6.337499998509884 52.96250000447035, 6.362499998509884 52.96250000447035, 6.362499998509884 52.98750000447035, 6.337499998509884 52.98750000447035, 6.337499998509884 52.96250000447035))",66
4611679580059067393,"POLYGON ((6.837499998509884 52.96250000447035, 6.862499998509884 52.96250000447035, 6.862499998509884 52.98750000447035, 6.837499998509884 52.98750000447035, 6.837499998509884 52.96250000447035))",198
4611679583096067867,"POLYGON ((6.212499998509884 52.937500005960466, 6.237499998509884 52.937500005960466, 6.237499998509884 52.962500005960464, 6.212499998509884 52.962500005960464, 6.212499998509884 52.937500005960466))",52
4611679583096067877,"POLYGON ((6.462499998509884 52.937500005960466, 6.487499998509884 52.937500005960466, 6.487499998509884 52.962500005960464, 6.462499998509884 52.962500005960464, 6.462499998509884 52.937500005960466))",15
4611679583096067898,"POLYGON ((6.987499997019768 52.937500005960466, 7.012499997019768 52.937500005960466, 7.012499997019768 52.962500005960464, 6.987499997019768 52.962500005960464, 6.987499997019768 52.937500005960466))",293
4611679586133068319,"POLYGON ((5.0374999940395355 52.9125, 5.062499994039536 52.9125, 5.062499994039536 52.9375, 5.0374999940395355 52.9375, 5.0374999940395355 52.9125))",69
4611679586133068348,"POLYGON ((5.762499995529652 52.9125, 5.787499995529652 52.9125, 5.787499995529652 52.9375, 5.762499995529652 52.9375, 5.762499995529652 52.9125))",146
4611679586133068369,"POLYGON ((6.2874999940395355 52.9125, 6.312499994039536 52.9125, 6.312499994039536 52.9375, 6.2874999940395355 52.9375, 6.2874999940395355 52.9125))",22
4611679589170068808,"POLYGON ((4.7874999940395355 52.88750000149012, 4.812499994039536 52.88750000149012, 4.812499994039536 52.912500001490116, 4.7874999940395355 52.912500001490116, 4.7874999940395355 52.88750000149012))",150
4611679589170068874,"POLYGON ((6.4375 52.88750000149012, 6.4625 52.88750000149012, 6.4625 52.912500001490116, 6.4375 52.912500001490116, 6.4375 52.88750000149012))",17
4611679589170068905,"POLYGON ((7.212499998509884 52.88750000149012, 7.237499998509884 52.88750000149012, 7.237499998509884 52.912500001490116, 7.212499998509884 52.912500001490116, 7.212499998509884 52.88750000149012))",5
4611679592207069358,"POLYGON ((6.0625 52.862500002980234, 6.0875 52.862500002980234, 6.0875 52.88750000298023, 6.0625 52.88750000298023, 6.0625 52.862500002980234))",23
4611679592207069377,"POLYGON ((6.5374999940395355 52.862500002980234, 6.562499994039536 52.862500002980234, 6.562499994039536 52.88750000298023, 6.5374999940395355 52.88750000298023, 6.5374999940395355 52.862500002980234))",4
4611679595244069803,"POLYGON ((4.712499998509884 52.83750000447035, 4.737499998509884 52.83750000447035, 4.737499998509884 52.86250000447035, 4.712499998509884 52.86250000447035, 4.712499998509884 52.83750000447035))",157
4611679595244069832,"POLYGON ((5.4375 52.83750000447035, 5.4625 52.83750000447035, 5.4625 52.86250000447035, 5.4375 52.86250000447035, 5.4375 52.83750000447035))",20
4611679595244069847,"POLYGON ((5.8125 52.83750000447035, 5.8375 52.83750000447035, 5.8375 52.86250000447035, 5.8125 52.86250000447035, 5.8125 52.83750000447035))",13
4611679595244069865,"POLYGON ((6.262499995529652 52.83750000447035, 6.287499995529652 52.83750000447035, 6.287499995529652 52.86250000447035, 6.262499995529652 52.86250000447035, 6.262499995529652 52.83750000447035))",67
4611679595244069908,"POLYGON ((7.337499998509884 52.83750000447035, 7.362499998509884 52.83750000447035, 7.362499998509884 52.86250000447035, 7.337499998509884 52.86250000447035, 7.337499998509884 52.83750000447035))",24
4611679598281070367,"POLYGON ((6.337499998509884 52.812500005960466, 6.362499998509884 52.812500005960466, 6.362499998509884 52.837500005960464, 6.337499998509884 52.837500005960464, 6.337499998509884 52.812500005960466))",45
4611679601318070808,"POLYGON ((4.887499995529652 52.7875, 4.912499995529652 52.7875, 4.912499995529652 52.8125, 4.887499995529652 52.8125, 4.887499995529652 52.7875))",136
4611679601318070854,"POLYGON ((6.0374999940395355 52.7875, 6.062499994039536 52.7875, 6.062499994039536 52.8125, 6.0374999940395355 52.8125, 6.0374999940395355 52.7875))",228
4611679604355071375,"POLYGON ((6.587499998509884 52.76250000149012, 6.612499998509884 52.76250000149012, 6.612499998509884 52.787500001490116, 6.587499998509884 52.787500001490116, 6.587499998509884 52.76250000149012))",100
4611679607392071819,"POLYGON ((5.212499998509884 52.737500002980234, 5.237499998509884 52.737500002980234, 5.237499998509884 52.76250000298023, 5.212499998509884 52.76250000298023, 5.212499998509884 52.737500002980234))",197
4611679607392071850,"POLYGON ((5.987499997019768 52.737500002980234, 6.012499997019768 52.737500002980234, 6.012499997019768 52.76250000298023, 5.987499997019768 52.76250000298023, 5.987499997019768 52.737500002980234))",4
4611679610429072310,"POLYGON ((5.012499995529652 52.71250000447035, 5.037499995529652 52.71250000447035, 5.037499995529652 52.73750000447035, 5.012499995529652 52.73750000447035, 5.012499995529652 52.71250000447035))",108
4611679610429072347,"POLYGON ((5.9375 52.71250000447035, 5.9625 52.71250000447035, 5.9625 52.73750000447035, 5.9375 52.73750000447035, 5.9375 52.71250000447035))",300
4611679610429072372,"POLYGON ((6.5625 52.71250000447035, 6.5875 52.71250000447035, 6.5875 52.73750000447035, 6.5625 52.73750000447035, 6.5625 52.71250000447035))",260
4611679613466072796,"POLYGON ((4.6875 52.687500005960466, 4.7125 52.687500005960466, 4.7125 52.712500005960464, 4.6875 52.712500005960464, 4.6875 52.687500005960466))",560
4611679613466072867,"POLYGON ((6.462499998509884 52.687500005960466, 6.487499998509884 52.687500005960466, 6.487499998509884 52.712500005960464, 6.462499998509884 52.712500005960464, 6.462499998509884 52.687500005960466))",47
4611679616503073319,"POLYGON ((5.2874999940395355 52.6625, 5.312499994039536 52.6625, 5.312499994039536 52.6875, 5.2874999940395355 52.6875, 5.2874999940395355 52.6625))",99
4611679616503073354,"POLYGON ((6.1624999940395355 52.6625, 6.187499994039536 52.6625, 6.187499994039536 52.6875, 6.1624999940395355 52.6875, 6.1624999940395355 52.6625))",4963
4611679616503073381,"POLYGON ((6.837499998509884 52.6625, 6.862499998509884 52.6625, 6.862499998509884 52.6875, 6.837499998509884 52.6875, 6.837499998509884 52.6625))",3
4611679619540073808,"POLYGON ((5.0374999940395355 52.63750000149012, 5.062499994039536 52.63750000149012, 5.062499994039536 52.662500001490116, 5.0374999940395355 52.662500001490116, 5.0374999940395355 52.63750000149012))",5828
4611679619540073838,"POLYGON ((5.7874999940395355 52.63750000149012, 5.812499994039536 52.63750000149012, 5.812499994039536 52.662500001490116, 5.7874999940395355 52.662500001490116, 5.7874999940395355 52.63750000149012))",19
4611679619540073841,"POLYGON ((5.862499997019768 52.63750000149012, 5.887499997019768 52.63750000149012, 5.887499997019768 52.662500001490116, 5.862499997019768 52.662500001490116, 5.862499997019768 52.63750000149012))",48
4611679619540073874,"POLYGON ((6.6875 52.63750000149012, 6.7125 52.63750000149012, 6.7125 52.662500001490116, 6.6875 52.662500001490116, 6.6875 52.63750000149012))",69
4611679622577074292,"POLYGON ((4.6624999940395355 52.612500002980234, 4.687499994039536 52.612500002980234, 4.687499994039536 52.63750000298023, 4.6624999940395355 52.63750000298023, 4.6624999940395355 52.612500002980234))",32
4611679628651075348,"POLYGON ((6.112499997019768 52.562500005960466, 6.137499997019768 52.562500005960466, 6.137499997019768 52.587500005960464, 6.112499997019768 52.587500005960464, 6.112499997019768 52.562500005960466))",13
4611679628651075381,"POLYGON ((6.9375 52.562500005960466, 6.9625 52.562500005960466, 6.9625 52.587500005960464, 6.9375 52.587500005960464, 6.9375 52.562500005960466))",140
4611679631688075793,"POLYGON ((4.762499995529652 52.5375, 4.787499995529652 52.5375, 4.787499995529652 52.5625, 4.762499995529652 52.5625, 4.762499995529652 52.5375))",17
4611679631688075826,"POLYGON ((5.587499998509884 52.5375, 5.612499998509884 52.5375, 5.612499998509884 52.5625, 5.587499998509884 52.5625, 5.587499998509884 52.5375))",2
4611679631688075854,"POLYGON ((6.2874999940395355 52.5375, 6.312499994039536 52.5375, 6.312499994039536 52.5625, 6.2874999940395355 52.5625, 6.2874999940395355 52.5375))",3
4611679634725076295,"POLYGON ((4.837499998509884 52.51250000149012, 4.862499998509884 52.51250000149012, 4.862499998509884 52.537500001490116, 4.837499998509884 52.537500001490116, 4.837499998509884 52.51250000149012))",4
4611679634725076326,"POLYGON ((5.612499997019768 52.51250000149012, 5.637499997019768 52.51250000149012, 5.637499997019768 52.537500001490116, 5.612499997019768 52.537500001490116, 5.612499997019768 52.51250000149012))",60
4611679634725076357,"POLYGON ((6.387499995529652 52.51250000149012, 6.412499995529652 52.51250000149012, 6.412499995529652 52.537500001490116, 6.387499995529652 52.537500001490116, 6.387499995529652 52.51250000149012))",1046
4611679637762076829,"POLYGON ((5.712499998509884 52.487500002980234, 5.737499998509884 52.487500002980234, 5.737499998509884 52.51250000298023, 5.712499998509884 52.51250000298023, 5.712499998509884 52.487500002980234))",2015
4611679637762076834,"POLYGON ((5.837499998509884 52.487500002980234, 5.862499998509884 52.487500002980234, 5.862499998509884 52.51250000298023, 5.837499998509884 52.51250000298023, 5.837499998509884 52.487500002980234))",23
4611679640799077332,"POLYGON ((5.8125 52.46250000447035, 5.8375 52.46250000447035, 5.8375 52.48750000447035, 5.8125 52.48750000447035, 5.8125 52.46250000447035))",16
4611679640799077371,"POLYGON ((6.7874999940395355 52.46250000447035, 6.812499994039536 52.46250000447035, 6.812499994039536 52.48750000447035, 6.7874999940395355 52.48750000447035, 6.7874999940395355 52.46250000447035))",5
4611679643836077832,"POLYGON ((5.837499998509884 52.437500005960466, 5.862499998509884 52.437500005960466, 5.862499998509884 52.462500005960464, 5.837499998509884 52.462500005960464, 5.837499998509884 52.437500005960466))",907
4611679643836077871,"POLYGON ((6.8125 52.437500005960466, 6.8375 52.437500005960466, 6.8375 52.462500005960464, 6.8125 52.462500005960464, 6.8125 52.437500005960466))",3
4611679646873078284,"POLYGON ((4.6624999940395355 52.4125, 4.687499994039536 52.4125, 4.687499994039536 52.4375, 4.6624999940395355 52.4375, 4.6624999940395355 52.4125))",7592
4611679646873078338,"POLYGON ((6.012499995529652 52.4125, 6.037499995529652 52.4125, 6.037499995529652 52.4375, 6.012499995529652 52.4375, 6.012499995529652 52.4125))",120
4611679646873078371,"POLYGON ((6.837499998509884 52.4125, 6.862499998509884 52.4125, 6.862499998509884 52.4375, 6.837499998509884 52.4375, 6.837499998509884 52.4125))",83
4611679649910078811,"POLYGON ((5.362499997019768 52.38750000149012, 5.387499997019768 52.38750000149012, 5.387499997019768 52.412500001490116, 5.362499997019768 52.412500001490116, 5.362499997019768 52.38750000149012))",9
4611679649910078842,"POLYGON ((6.137499995529652 52.38750000149012, 6.162499995529652 52.38750000149012, 6.162499995529652 52.412500001490116, 6.137499995529652 52.412500001490116, 6.137499995529652 52.38750000149012))",665
4611679649910078873,"POLYGON ((6.9124999940395355 52.38750000149012, 6.937499994039536 52.38750000149012, 6.937499994039536 52.412500001490116, 6.9124999940395355 52.412500001490116, 6.9124999940395355 52.38750000149012))",33
4611679652947079295,"POLYGON ((4.987499997019768 52.362500002980234, 5.012499997019768 52.362500002980234, 5.012499997019768 52.38750000298023, 4.987499997019768 52.38750000298023, 4.987499997019768 52.362500002980234))",156
4611679652947079357,"POLYGON ((6.5374999940395355 52.362500002980234, 6.562499994039536 52.362500002980234, 6.562499994039536 52.38750000298023, 6.5374999940395355 52.38750000298023, 6.5374999940395355 52.362500002980234))",58
4611679652947079376,"POLYGON ((7.012499995529652 52.362500002980234, 7.037499995529652 52.362500002980234, 7.037499995529652 52.38750000298023, 7.012499995529652 52.38750000298023, 7.012499995529652 52.362500002980234))",224
4611679655984079796,"POLYGON ((5.0374999940395355 52.33750000447035, 5.062499994039536 52.33750000447035, 5.062499994039536 52.36250000447035, 5.0374999940395355 52.36250000447035, 5.0374999940395355 52.33750000447035))",50
4611679655984079816,"POLYGON ((5.5374999940395355 52.33750000447035, 5.562499994039536 52.33750000447035, 5.562499994039536 52.36250000447035, 5.5374999940395355 52.36250000447035, 5.5374999940395355 52.33750000447035))",885
4611679655984079849,"POLYGON ((6.362499997019768 52.33750000447035, 6.387499997019768 52.33750000447035, 6.387499997019768 52.36250000447035, 6.362499997019768 52.36250000447035, 6.362499997019768 52.33750000447035))",187
4611679655984079862,"POLYGON ((6.6875 52.33750000447035, 6.7125 52.33750000447035, 6.7125 52.36250000447035, 6.6875 52.36250000447035, 6.6875 52.33750000447035))",585
4611679659021080289,"POLYGON ((4.887499995529652 52.312500005960466, 4.912499995529652 52.312500005960466, 4.912499995529652 52.337500005960464, 4.887499995529652 52.337500005960464, 4.887499995529652 52.312500005960466))",2687
4611679659021080324,"POLYGON ((5.762499995529652 52.312500005960466, 5.787499995529652 52.312500005960466, 5.787499995529652 52.337500005960464, 5.762499995529652 52.337500005960464, 5.762499995529652 52.312500005960466))",10
4611679659021080355,"POLYGON ((6.5374999940395355 52.312500005960466, 6.562499994039536 52.312500005960466, 6.562499994039536 52.337500005960464, 6.5374999940395355 52.337500005960464, 6.5374999940395355 52.312500005960466))",164
4611679662058080776,"POLYGON ((4.587499998509884 52.2875, 4.612499998509884 52.2875, 4.612499998509884 52.3125, 4.587499998509884 52.3125, 4.587499998509884 52.2875))",1686
4611679662058080809,"POLYGON ((5.4124999940395355 52.2875, 5.437499994039536 52.2875, 5.437499994039536 52.3125, 5.4124999940395355 52.3125, 5.4124999940395355 52.2875))",3
4611679662058080854,"POLYGON ((6.5374999940395355 52.2875, 6.562499994039536 52.2875, 6.562499994039536 52.3125, 6.5374999940395355 52.3125, 6.5374999940395355 52.2875))",1400
4611679665095081310,"POLYGON ((5.462499998509884 52.26250000149012, 5.487499998509884 52.26250000149012, 5.487499998509884 52.287500001490116, 5.462499998509884 52.287500001490116, 5.462499998509884 52.26250000149012))",12
4611679665095081343,"POLYGON ((6.2874999940395355 52.26250000149012, 6.312499994039536 52.26250000149012, 6.312499994039536 52.287500001490116, 6.2874999940395355 52.287500001490116, 6.2874999940395355 52.26250000149012))",2
4611679665095081372,"POLYGON ((7.012499995529652 52.26250000149012, 7.037499995529652 52.26250000149012, 7.037499995529652 52.287500001490116, 7.012499995529652 52.287500001490116, 7.012499995529652 52.26250000149012))",36
4611679668132081787,"POLYGON ((4.9124999940395355 52.237500002980234, 4.937499994039536 52.237500002980234, 4.937499994039536 52.26250000298023, 4.9124999940395355 52.26250000298023, 4.9124999940395355 52.237500002980234))",29
4611679668132081799,"POLYGON ((5.212499998509884 52.237500002980234, 5.237499998509884 52.237500002980234, 5.237499998509884 52.26250000298023, 5.212499998509884 52.26250000298023, 5.212499998509884 52.237500002980234))",1511
4611679668132081830,"POLYGON ((5.987499997019768 52.237500002980234, 6.012499997019768 52.237500002980234, 6.012499997019768 52.26250000298023, 5.987499997019768 52.26250000298023, 5.987499997019768 52.237500002980234))",354
4611679668132081849,"POLYGON ((6.462499998509884 52.237500002980234, 6.487499998509884 52.237500002980234, 6.487499998509884 52.26250000298023, 6.462499998509884 52.26250000298023, 6.462499998509884 52.237500002980234))",31
4611679668132081861,"POLYGON ((6.762499995529652 52.237500002980234, 6.787499995529652 52.237500002980234, 6.787499995529652 52.26250000298023, 6.762499995529652 52.26250000298023, 6.762499995529652 52.237500002980234))",1291
4611679671169082275,"POLYGON ((4.637499995529652 52.21250000447035, 4.662499995529652 52.21250000447035, 4.662499995529652 52.23750000447035, 4.637499995529652 52.23750000447035, 4.637499995529652 52.21250000447035))",1690
4611679671169082316,"POLYGON ((5.6624999940395355 52.21250000447035, 5.687499994039536 52.21250000447035, 5.687499994039536 52.23750000447035, 5.6624999940395355 52.23750000447035, 5.6624999940395355 52.21250000447035))",146
4611679671169082349,"POLYGON ((6.487499997019768 52.21250000447035, 6.512499997019768 52.21250000447035, 6.512499997019768 52.23750000447035, 6.487499997019768 52.23750000447035, 6.487499997019768 52.21250000447035))",1443
4611679674206082775,"POLYGON ((4.6624999940395355 52.187500005960466, 4.687499994039536 52.187500005960466, 4.687499994039536 52.212500005960464, 4.6624999940395355 52.212500005960464, 4.6624999940395355 52.187500005960466))",348
4611679674206082804,"POLYGON ((5.387499995529652 52.187500005960466, 5.412499995529652 52.187500005960466, 5.412499995529652 52.212500005960464, 5.387499995529652 52.212500005960464, 5.387499995529652 52.187500005960466))",7285
4611679674206082833,"POLYGON ((6.112499997019768 52.187500005960466, 6.137499997019768 52.187500005960466, 6.137499997019768 52.212500005960464, 6.112499997019768 52.212500005960464, 6.112499997019768 52.187500005960466))",119
4611679674206082870,"POLYGON ((7.0374999940395355 52.187500005960466, 7.062499994039536 52.187500005960466, 7.062499994039536 52.212500005960464, 7.0374999940395355 52.212500005960464, 7.0374999940395355 52.187500005960466))",123
4611679677243083283,"POLYGON ((4.887499995529652 52.1625, 4.912499995529652 52.1625, 4.912499995529652 52.1875, 4.887499995529652 52.1875, 4.887499995529652 52.1625))",19
4611679677243083314,"POLYGON ((5.6624999940395355 52.1625, 5.687499994039536 52.1625, 5.687499994039536 52.1875, 5.6624999940395355 52.1875, 5.6624999940395355 52.1625))",24
4611679677243083357,"POLYGON ((6.737499997019768 52.1625, 6.762499997019768 52.1625, 6.762499997019768 52.1875, 6.737499997019768 52.1875, 6.737499997019768 52.1625))",516
4611679680280083783,"POLYGON ((4.9124999940395355 52.13750000149012, 4.937499994039536 52.13750000149012, 4.937499994039536 52.162500001490116, 4.9124999940395355 52.162500001490116, 4.9124999940395355 52.13750000149012))",325
4611679680280083808,"POLYGON ((5.5374999940395355 52.13750000149012, 5.562499994039536 52.13750000149012, 5.562499994039536 52.162500001490116, 5.5374999940395355 52.162500001490116, 5.5374999940395355 52.13750000149012))",316
4611679680280083845,"POLYGON ((6.462499998509884 52.13750000149012, 6.487499998509884 52.13750000149012, 6.487499998509884 52.162500001490116, 6.462499998509884 52.162500001490116, 6.462499998509884 52.13750000149012))",1
4611679683317084261,"POLYGON ((4.387499995529652 52.112500002980234, 4.412499995529652 52.112500002980234, 4.412499995529652 52.13750000298023, 4.387499995529652 52.13750000298023, 4.387499995529652 52.112500002980234))",389
4611679683317084298,"POLYGON ((5.3125 52.112500002980234, 5.3375 52.112500002980234, 5.3375 52.13750000298023, 5.3125 52.13750000298023, 5.3125 52.112500002980234))",51
4611679683317084331,"POLYGON ((6.137499995529652 52.112500002980234, 6.162499995529652 52.112500002980234, 6.162499995529652 52.13750000298023, 6.137499995529652 52.13750000298023, 6.137499995529652 52.112500002980234))",39
4611679686354084780,"POLYGON ((4.887499995529652 52.08750000447035, 4.912499995529652 52.08750000447035, 4.912499995529652 52.11250000447035, 4.887499995529652 52.11250000447035, 4.887499995529652 52.08750000447035))",745
4611679686354084819,"POLYGON ((5.862499997019768 52.08750000447035, 5.887499997019768 52.08750000447035, 5.887499997019768 52.11250000447035, 5.862499997019768 52.11250000447035, 5.862499997019768 52.08750000447035))",2
4611679686354084850,"POLYGON ((6.637499995529652 52.08750000447035, 6.662499995529652 52.08750000447035, 6.662499995529652 52.11250000447035, 6.637499995529652 52.11250000447035, 6.637499995529652 52.08750000447035))",1082
4611679689391085275,"POLYGON ((4.7874999940395355 52.062500005960466, 4.812499994039536 52.062500005960466, 4.812499994039536 52.087500005960464, 4.7874999940395355 52.087500005960464, 4.7874999940395355 52.062500005960466))",26
4611679689391085304,"POLYGON ((5.512499995529652 52.062500005960466, 5.537499995529652 52.062500005960466, 5.537499995529652 52.087500005960464, 5.512499995529652 52.087500005960464, 5.512499995529652 52.062500005960466))",269
4611679689391085341,"POLYGON ((6.4375 52.062500005960466, 6.4625 52.062500005960466, 6.4625 52.087500005960464, 6.4375 52.087500005960464, 6.4375 52.062500005960466))",408
4611679692428085757,"POLYGON ((4.362499997019768 52.0375, 4.387499997019768 52.0375, 4.387499997019768 52.0625, 4.362499997019768 52.0625, 4.362499997019768 52.0375))",4831
4611679692428085760,"POLYGON ((4.4375 52.0375, 4.4625 52.0375, 4.4625 52.0625, 4.4375 52.0625, 4.4375 52.0375))",2932
4611679692428085791,"POLYGON ((5.212499998509884 52.0375, 5.237499998509884 52.0375, 5.237499998509884 52.0625, 5.212499998509884 52.0625, 5.212499998509884 52.0375))",1526
4611679692428085826,"POLYGON ((6.087499998509884 52.0375, 6.112499998509884 52.0375, 6.112499998509884 52.0625, 6.087499998509884 52.0625, 6.087499998509884 52.0375))",4796
