bin_id,bin_text,bin_impressions
4611526916117988336,"POLYGON ((4.948500000173226 52.386499999953436, 4.949500000173226 52.386499999953436, 4.949500000173226 52.387499999953434, 4.948500000173226 52.387499999953434, 4.948500000173226 52.386499999953436))",87
4611526919154988689,"POLYGON ((4.802500000223517 52.38549999978952, 4.803500000223518 52.38549999978952, 4.803500000223518 52.38649999978952, 4.802500000223517 52.38649999978952, 4.802500000223517 52.38549999978952))",2
4611526919154988786,"POLYGON ((4.899500000057742 52.38549999978952, 4.900500000057742 52.38549999978952, 4.900500000057742 52.38649999978952, 4.899500000057742 52.38649999978952, 4.899500000057742 52.38549999978952))",105
4611526919154988806,"POLYGON ((4.9195000000763685 52.38549999978952, 4.920500000076369 52.38549999978952, 4.920500000076369 52.38649999978952, 4.9195000000763685 52.38649999978952, 4.9195000000763685 52.38549999978952))",7
4611526922191989244,"POLYGON ((4.858500000089407 52.38449999985844, 4.859500000089407 52.38449999985844, 4.859500000089407 52.38549999985844, 4.858500000089407 52.38549999985844, 4.858500000089407 52.38449999985844))",6
4611526922191989265,"POLYGON ((4.8795000000391155 52.38449999985844, 4.880500000039116 52.38449999985844, 4.880500000039116 52.38549999985844, 4.8795000000391155 52.38549999985844, 4.8795000000391155 52.38449999985844))",61
4611526922191989302,"POLYGON ((4.916500000050291 52.38449999985844, 4.917500000050292 52.38449999985844, 4.917500000050292 52.38549999985844, 4.916500000050291 52.38549999985844, 4.916500000050291 52.38449999985844))",2
4611526925228989631,"POLYGON ((4.746500000124797 52.38349999992736, 4.747500000124798 52.38349999992736, 4.747500000124798 52.38449999992736, 4.746500000124797 52.38449999992736, 4.746500000124797 52.38349999992736))",2
4611526925228989747,"POLYGON ((4.862500000046566 52.38349999992736, 4.8635000000465665 52.38349999992736, 4.8635000000465665 52.38449999992736, 4.862500000046566 52.38449999992736, 4.862500000046566 52.38349999992736))",6
4611526925228989775,"POLYGON ((4.8905000002123415 52.38349999992736, 4.891500000212342 52.38349999992736, 4.891500000212342 52.38449999992736, 4.8905000002123415 52.38449999992736, 4.8905000002123415 52.38349999992736))",42
4611526925228989844,"POLYGON ((4.959500000113621 52.38349999992736, 4.960500000113622 52.38349999992736, 4.960500000113622 52.38449999992736, 4.959500000113621 52.38449999992736, 4.959500000113621 52.38349999992736))",3
4611526928265990215,"POLYGON ((4.831500000087544 52.38249999999628, 4.832500000087545 52.38249999999628, 4.832500000087545 52.383499999996275, 4.831500000087544 52.383499999996275, 4.831500000087544 52.38249999999628))",24
4611526928265990285,"POLYGON ((4.901500000152737 52.38249999999628, 4.902500000152737 52.38249999999628, 4.902500000152737 52.383499999996275, 4.901500000152737 52.383499999996275, 4.901500000152737 52.38249999999628))",1
4611526928265990347,"POLYGON ((4.9635000000707805 52.38249999999628, 4.964500000070781 52.38249999999628, 4.964500000070781 52.383499999996275, 4.9635000000707805 52.383499999996275, 4.9635000000707805 52.38249999999628))",2
4611526931302990779,"POLYGON ((4.896500000031665 52.381499999832364, 4.897500000031665 52.381499999832364, 4.897500000031665 52.38249999983236, 4.896500000031665 52.38249999983236, 4.896500000031665 52.381499999832364))",22
4611526931302990808,"POLYGON ((4.9255000001285225 52.381499999832364, 4.926500000128523 52.381499999832364, 4.926500000128523 52.38249999983236, 4.9255000001285225 52.38249999983236, 4.9255000001285225 52.381499999832364))",18
4611526934339991173,"POLYGON ((4.791500000050291 52.38049999990128, 4.792500000050292 52.38049999990128, 4.792500000050292 52.38149999990128, 4.791500000050291 52.38149999990128, 4.791500000050291 52.38049999990128))",16
4611526934339991239,"POLYGON ((4.857500000158325 52.38049999990128, 4.858500000158325 52.38049999990128, 4.858500000158325 52.38149999990128, 4.857500000158325 52.38149999990128, 4.857500000158325 52.38049999990128))",15
4611526934339991270,"POLYGON ((4.888500000117347 52.38049999990128, 4.889500000117347 52.38049999990128, 4.889500000117347 52.38149999990128, 4.888500000117347 52.38149999990128, 4.888500000117347 52.38049999990128))",27
4611526934339991314,"POLYGON ((4.932500000111759 52.38049999990128, 4.933500000111759 52.38049999990128, 4.933500000111759 52.38149999990128, 4.932500000111759 52.38149999990128, 4.932500000111759 52.38049999990128))",1
4611526934339991380,"POLYGON ((4.998500000219792 52.38049999990128, 4.9995000002197925 52.38049999990128, 4.9995000002197925 52.38149999990128, 4.998500000219792 52.38149999990128, 4.998500000219792 52.38049999990128))",2
4611526937376991670,"POLYGON ((4.789500000188127 52.3794999999702, 4.7905000001881275 52.3794999999702, 4.7905000001881275 52.3804999999702, 4.789500000188127 52.3804999999702, 4.789500000188127 52.3794999999702))",8
4611526937376991736,"POLYGON ((4.85550000006333 52.3794999999702, 4.85650000006333 52.3794999999702, 4.85650000006333 52.3804999999702, 4.85550000006333 52.3804999999702, 4.85550000006333 52.3794999999702))",124
4611526937376991749,"POLYGON ((4.86850000009872 52.3794999999702, 4.8695000000987205 52.3794999999702, 4.8695000000987205 52.3804999999702, 4.86850000009872 52.3804999999702, 4.86850000009872 52.3794999999702))",34
4611526937376991778,"POLYGON ((4.897500000195578 52.3794999999702, 4.898500000195578 52.3794999999702, 4.898500000195578 52.3804999999702, 4.897500000195578 52.3804999999702, 4.897500000195578 52.3794999999702))",32
4611526940413992184,"POLYGON ((4.804500000085682 52.37849999980629, 4.805500000085682 52.37849999980629, 4.805500000085682 52.379499999806285, 4.804500000085682 52.379499999806285, 4.804500000085682 52.37849999980629))",4
4611526940413992226,"POLYGON ((4.8465000002179295 52.37849999980629, 4.84750000021793 52.37849999980629, 4.84750000021793 52.379499999806285, 4.8465000002179295 52.379499999806285, 4.8465000002179295 52.37849999980629))",5
4611526940413992263,"POLYGON ((4.883500000229105 52.37849999980629, 4.884500000229106 52.37849999980629, 4.884500000229106 52.379499999806285, 4.883500000229105 52.379499999806285, 4.883500000229105 52.37849999980629))",61
4611526943450992687,"POLYGON ((4.808500000042841 52.377499999875205, 4.809500000042841 52.377499999875205, 4.809500000042841 52.3784999998752, 4.808500000042841 52.3784999998752, 4.808500000042841 52.377499999875205))",2
4611526943450992723,"POLYGON ((4.844500000122935 52.377499999875205, 4.845500000122935 52.377499999875205, 4.845500000122935 52.3784999998752, 4.844500000122935 52.3784999998752, 4.844500000122935 52.377499999875205))",13
4611526943450992749,"POLYGON ((4.870500000193715 52.377499999875205, 4.871500000193715 52.377499999875205, 4.871500000193715 52.3784999998752, 4.870500000193715 52.3784999998752, 4.870500000193715 52.377499999875205))",179
4611526943450992754,"POLYGON ((4.875500000081956 52.377499999875205, 4.876500000081957 52.377499999875205, 4.876500000081957 52.3784999998752, 4.875500000081956 52.3784999998752, 4.875500000081956 52.377499999875205))",3
