bin_id,bin_text,bin_impressions
4611676828536615394,"POLYGON ((6.448750000447035 52.92874999910593, 6.466250000447035 52.92874999910593, 6.466250000447035 52.94624999910593, 6.448750000447035 52.94624999910593, 6.448750000447035 52.92874999910593))",252
4611676831573615923,"POLYGON ((6.973750002682209 52.91124999716878, 6.991250002682209 52.91124999716878, 6.991250002682209 52.92874999716878, 6.973750002682209 52.92874999716878, 6.973750002682209 52.91124999716878))",9
4611676834610616377,"POLYGON ((6.186250001192093 52.89374999895692, 6.203750001192093 52.89374999895692, 6.203750001192093 52.91124999895692, 6.186250001192093 52.91124999895692, 6.186250001192093 52.89374999895692))",52
4611676834610616412,"POLYGON ((6.798750001937151 52.89374999895692, 6.816250001937151 52.89374999895692, 6.816250001937151 52.91124999895692, 6.798750001937151 52.91124999895692, 6.798750001937151 52.89374999895692))",63
4611676837647616803,"POLYGON ((4.9087500013411045 52.87624999701977, 4.926250001341105 52.87624999701977, 4.926250001341105 52.89374999701977, 4.9087500013411045 52.89374999701977, 4.9087500013411045 52.87624999701977))",21
4611676837647616836,"POLYGON ((5.486250001937151 52.87624999701977, 5.503750001937151 52.87624999701977, 5.503750001937151 52.89374999701977, 5.486250001937151 52.89374999701977, 5.486250001937151 52.87624999701977))",3
4611676837647616869,"POLYGON ((6.063750002533197 52.87624999701977, 6.0812500025331975 52.87624999701977, 6.0812500025331975 52.89374999701977, 6.063750002533197 52.89374999701977, 6.063750002533197 52.87624999701977))",42
4611676840684617291,"POLYGON ((4.716250002384186 52.85874999880791, 4.733750002384186 52.85874999880791, 4.733750002384186 52.87624999880791, 4.716250002384186 52.87624999880791, 4.716250002384186 52.85874999880791))",3
4611676840684617365,"POLYGON ((6.011250000447035 52.85874999880791, 6.028750000447035 52.85874999880791, 6.028750000447035 52.87624999880791, 6.011250000447035 52.87624999880791, 6.011250000447035 52.85874999880791))",15
4611676840684617396,"POLYGON ((6.55375000089407 52.85874999880791, 6.57125000089407 52.85874999880791, 6.57125000089407 52.87624999880791, 6.55375000089407 52.87624999880791, 6.55375000089407 52.85874999880791))",52
4611676843721617790,"POLYGON ((4.716250002384186 52.84124999687076, 4.733750002384186 52.84124999687076, 4.733750002384186 52.858749996870756, 4.716250002384186 52.858749996870756, 4.716250002384186 52.84124999687076))",15
4611676843721617831,"POLYGON ((5.433749999850988 52.84124999687076, 5.4512499998509885 52.84124999687076, 5.4512499998509885 52.858749996870756, 5.433749999850988 52.858749996870756, 5.433749999850988 52.84124999687076))",20
4611676843721617883,"POLYGON ((6.34375 52.84124999687076, 6.36125 52.84124999687076, 6.36125 52.858749996870756, 6.34375 52.858749996870756, 6.34375 52.84124999687076))",252
4611676843721617914,"POLYGON ((6.886250000447035 52.84124999687076, 6.903750000447035 52.84124999687076, 6.903750000447035 52.858749996870756, 6.886250000447035 52.858749996870756, 6.886250000447035 52.84124999687076))",433
4611676843721617924,"POLYGON ((7.061250001192093 52.84124999687076, 7.078750001192093 52.84124999687076, 7.078750001192093 52.858749996870756, 7.061250001192093 52.858749996870756, 7.061250001192093 52.84124999687076))",70
4611676846758618373,"POLYGON ((6.186250001192093 52.8237499986589, 6.203750001192093 52.8237499986589, 6.203750001192093 52.841249998658895, 6.186250001192093 52.841249998658895, 6.186250001192093 52.8237499986589))",21
4611676846758618406,"POLYGON ((6.763750001788139 52.8237499986589, 6.781250001788139 52.8237499986589, 6.781250001788139 52.841249998658895, 6.763750001788139 52.841249998658895, 6.763750001788139 52.8237499986589))",2
4611676852832619344,"POLYGON ((5.713750001043081 52.788749998509886, 5.731250001043081 52.788749998509886, 5.731250001043081 52.806249998509884, 5.713750001043081 52.806249998509884, 5.713750001043081 52.788749998509886))",16
4611676852832619379,"POLYGON ((6.326250001788139 52.788749998509886, 6.343750001788139 52.788749998509886, 6.343750001788139 52.806249998509884, 6.326250001788139 52.806249998509884, 6.326250001788139 52.788749998509886))",28
4611676852832619401,"POLYGON ((6.711250003427267 52.788749998509886, 6.728750003427267 52.788749998509886, 6.728750003427267 52.806249998509884, 6.711250003427267 52.806249998509884, 6.711250003427267 52.788749998509886))",138
4611676852832619414,"POLYGON ((6.938750002533197 52.788749998509886, 6.9562500025331975 52.788749998509886, 6.9562500025331975 52.806249998509884, 6.938750002533197 52.806249998509884, 6.938750002533197 52.788749998509886))",1546
4611676855869619790,"POLYGON ((4.786250002682209 52.771249996572735, 4.803750002682209 52.771249996572735, 4.803750002682209 52.78874999657273, 4.786250002682209 52.78874999657273, 4.786250002682209 52.771249996572735))",1723
4611676855869619840,"POLYGON ((5.661250002682209 52.771249996572735, 5.678750002682209 52.771249996572735, 5.678750002682209 52.78874999657273, 5.661250002682209 52.78874999657273, 5.661250002682209 52.771249996572735))",18
4611676855869619873,"POLYGON ((6.2387500032782555 52.771249996572735, 6.2562500032782555 52.771249996572735, 6.2562500032782555 52.78874999657273, 6.2387500032782555 52.78874999657273, 6.2387500032782555 52.771249996572735))",450
4611676858906620282,"POLYGON ((4.663750000298023 52.753749998360874, 4.681250000298023 52.753749998360874, 4.681250000298023 52.77124999836087, 4.663750000298023 52.77124999836087, 4.663750000298023 52.753749998360874))",111
4611676858906620348,"POLYGON ((5.818750001490116 52.753749998360874, 5.836250001490116 52.753749998360874, 5.836250001490116 52.77124999836087, 5.818750001490116 52.77124999836087, 5.818750001490116 52.753749998360874))",96
4611676858906620383,"POLYGON ((6.431250002235174 52.753749998360874, 6.448750002235174 52.753749998360874, 6.448750002235174 52.77124999836087, 6.431250002235174 52.77124999836087, 6.431250002235174 52.753749998360874))",10
4611676858906620414,"POLYGON ((6.973750002682209 52.753749998360874, 6.991250002682209 52.753749998360874, 6.991250002682209 52.77124999836087, 6.973750002682209 52.77124999836087, 6.973750002682209 52.753749998360874))",5
4611676861943620782,"POLYGON ((4.681250002235174 52.73625000014901, 4.698750002235174 52.73625000014901, 4.698750002235174 52.75375000014901, 4.681250002235174 52.75375000014901, 4.681250002235174 52.73625000014901))",76
4611676861943620844,"POLYGON ((5.766250003129244 52.73625000014901, 5.783750003129244 52.73625000014901, 5.783750003129244 52.75375000014901, 5.766250003129244 52.75375000014901, 5.766250003129244 52.73625000014901))",3
4611676861943620873,"POLYGON ((6.273750003427267 52.73625000014901, 6.291250003427267 52.73625000014901, 6.291250003427267 52.75375000014901, 6.273750003427267 52.75375000014901, 6.273750003427267 52.73625000014901))",44
4611676861943620906,"POLYGON ((6.851250000298023 52.73625000014901, 6.868750000298023 52.73625000014901, 6.868750000298023 52.75375000014901, 6.851250000298023 52.75375000014901, 6.851250000298023 52.73625000014901))",2
4611676864980621284,"POLYGON ((4.7337500005960464 52.71874999821186, 4.7512500005960465 52.71874999821186, 4.7512500005960465 52.73624999821186, 4.7337500005960464 52.73624999821186, 4.7337500005960464 52.71874999821186))",682
4611676864980621350,"POLYGON ((5.888750001788139 52.71874999821186, 5.906250001788139 52.71874999821186, 5.906250001788139 52.73624999821186, 5.888750001788139 52.73624999821186, 5.888750001788139 52.71874999821186))",102
4611676864980621387,"POLYGON ((6.536250002682209 52.71874999821186, 6.553750002682209 52.71874999821186, 6.553750002682209 52.73624999821186, 6.536250002682209 52.73624999821186, 6.536250002682209 52.71874999821186))",566
4611676864980621412,"POLYGON ((6.973750002682209 52.71874999821186, 6.991250002682209 52.71874999821186, 6.991250002682209 52.73624999821186, 6.973750002682209 52.73624999821186, 6.973750002682209 52.71874999821186))",1564
4611676868017621790,"POLYGON ((4.856250002980232 52.70125, 4.873750002980232 52.70125, 4.873750002980232 52.71875, 4.856250002980232 52.71875, 4.856250002980232 52.70125))",5
4611676868017621852,"POLYGON ((5.941250000149012 52.70125, 5.958750000149012 52.70125, 5.958750000149012 52.71875, 5.941250000149012 52.71875, 5.941250000149012 52.70125))",19
4611676868017621887,"POLYGON ((6.55375000089407 52.70125, 6.57125000089407 52.70125, 6.57125000089407 52.71875, 6.55375000089407 52.71875, 6.55375000089407 52.70125))",17
4611676868017621914,"POLYGON ((7.026250001043081 52.70125, 7.043750001043081 52.70125, 7.043750001043081 52.71875, 7.026250001043081 52.71875, 7.026250001043081 52.70125))",2
4611676871054622293,"POLYGON ((4.9262500032782555 52.68374999806285, 4.9437500032782555 52.68374999806285, 4.9437500032782555 52.70124999806285, 4.9262500032782555 52.70124999806285, 4.9262500032782555 52.68374999806285))",85
4611676871054622381,"POLYGON ((6.466250002384186 52.68374999806285, 6.483750002384186 52.68374999806285, 6.483750002384186 52.70124999806285, 6.466250002384186 52.70124999806285, 6.466250002384186 52.68374999806285))",21
4611676874091622784,"POLYGON ((4.786250002682209 52.66624999985099, 4.803750002682209 52.66624999985099, 4.803750002682209 52.68374999985099, 4.786250002682209 52.68374999985099, 4.786250002682209 52.66624999985099))",207
4611676874091622850,"POLYGON ((5.941250000149012 52.66624999985099, 5.958750000149012 52.66624999985099, 5.958750000149012 52.68374999985099, 5.941250000149012 52.68374999985099, 5.941250000149012 52.66624999985099))",318
4611676874091622883,"POLYGON ((6.518750000745058 52.66624999985099, 6.536250000745058 52.66624999985099, 6.536250000745058 52.68374999985099, 6.518750000745058 52.68374999985099, 6.518750000745058 52.66624999985099))",5
4611676877128623286,"POLYGON ((4.838750001043081 52.64874999791384, 4.856250001043081 52.64874999791384, 4.856250001043081 52.66624999791384, 4.838750001043081 52.66624999791384, 4.838750001043081 52.64874999791384))",221
4611676877128623352,"POLYGON ((5.993750002235174 52.64874999791384, 6.011250002235174 52.64874999791384, 6.011250002235174 52.66624999791384, 5.993750002235174 52.66624999791384, 5.993750002235174 52.64874999791384))",3
4611676880165623791,"POLYGON ((4.943750001490116 52.63124999970198, 4.961250001490116 52.63124999970198, 4.961250001490116 52.64874999970198, 4.943750001490116 52.64874999970198, 4.943750001490116 52.63124999970198))",221
4611676880165623792,"POLYGON ((4.961250003427267 52.63124999970198, 4.978750003427267 52.63124999970198, 4.978750003427267 52.64874999970198, 4.961250003427267 52.64874999970198, 4.961250003427267 52.63124999970198))",15
4611676880165623858,"POLYGON ((6.11625000089407 52.63124999970198, 6.13375000089407 52.63124999970198, 6.13375000089407 52.64874999970198, 6.11625000089407 52.64874999970198, 6.11625000089407 52.63124999970198))",10
4611676880165623886,"POLYGON ((6.606250002980232 52.63124999970198, 6.623750002980232 52.63124999970198, 6.623750002980232 52.64874999970198, 6.606250002980232 52.64874999970198, 6.606250002980232 52.63124999970198))",471
4611676880165623920,"POLYGON ((7.201250001788139 52.63124999970198, 7.218750001788139 52.63124999970198, 7.218750001788139 52.64874999970198, 7.201250001788139 52.64874999970198, 7.201250001788139 52.63124999970198))",3
4611676883202624282,"POLYGON ((4.80375000089407 52.61374999776483, 4.82125000089407 52.61374999776483, 4.82125000089407 52.631249997764826, 4.80375000089407 52.631249997764826, 4.80375000089407 52.61374999776483))",74
4611676883202624317,"POLYGON ((5.416250001639128 52.61374999776483, 5.433750001639128 52.61374999776483, 5.433750001639128 52.631249997764826, 5.416250001639128 52.631249997764826, 5.416250001639128 52.61374999776483))",1
4611676883202624379,"POLYGON ((6.501250002533197 52.61374999776483, 6.5187500025331975 52.61374999776483, 6.5187500025331975 52.631249997764826, 6.501250002533197 52.631249997764826, 6.501250002533197 52.61374999776483))",2
4611676886239624770,"POLYGON ((4.611250001937151 52.59624999955297, 4.628750001937151 52.59624999955297, 4.628750001937151 52.613749999552965, 4.611250001937151 52.613749999552965, 4.611250001937151 52.59624999955297))",11
4611676886239624840,"POLYGON ((5.836250003427267 52.59624999955297, 5.853750003427267 52.59624999955297, 5.853750003427267 52.613749999552965, 5.836250003427267 52.613749999552965, 5.836250003427267 52.59624999955297))",37
4611676886239624875,"POLYGON ((6.448750000447035 52.59624999955297, 6.466250000447035 52.59624999955297, 6.466250000447035 52.613749999552965, 6.448750000447035 52.613749999552965, 6.448750000447035 52.59624999955297))",395
4611676889276625366,"POLYGON ((6.308749999850988 52.578749997615816, 6.3262499998509885 52.578749997615816, 6.3262499998509885 52.596249997615814, 6.308749999850988 52.596249997615814, 6.308749999850988 52.578749997615816))",36
4611676892313625821,"POLYGON ((5.538750000298023 52.561249999403955, 5.556250000298023 52.561249999403955, 5.556250000298023 52.57874999940395, 5.538750000298023 52.57874999940395, 5.538750000298023 52.561249999403955))",5
4611676892313625852,"POLYGON ((6.081250000745058 52.561249999403955, 6.098750000745058 52.561249999403955, 6.098750000745058 52.57874999940395, 6.081250000745058 52.57874999940395, 6.081250000745058 52.561249999403955))",29
4611676892313625863,"POLYGON ((6.273750003427267 52.561249999403955, 6.291250003427267 52.561249999403955, 6.291250003427267 52.57874999940395, 6.273750003427267 52.57874999940395, 6.273750003427267 52.561249999403955))",1838
4611676895350626276,"POLYGON ((4.768750000745058 52.543749997466804, 4.786250000745058 52.543749997466804, 4.786250000745058 52.5612499974668, 4.768750000745058 52.5612499974668, 4.768750000745058 52.543749997466804))",17
4611676895350626315,"POLYGON ((5.451250001788139 52.543749997466804, 5.468750001788139 52.543749997466804, 5.468750001788139 52.5612499974668, 5.451250001788139 52.5612499974668, 5.451250001788139 52.543749997466804))",39
4611676895350626346,"POLYGON ((5.993750002235174 52.543749997466804, 6.011250002235174 52.543749997466804, 6.011250002235174 52.5612499974668, 5.993750002235174 52.5612499974668, 5.993750002235174 52.543749997466804))",2
4611676898387626775,"POLYGON ((4.768750000745058 52.526249999254944, 4.786250000745058 52.526249999254944, 4.786250000745058 52.54374999925494, 4.768750000745058 52.54374999925494, 4.768750000745058 52.526249999254944))",108
