bin_id,bin_text,bin_impressions
4611682844834603665,"POLYGON ((6.024999991059303 52.1750000089407, 6.074999991059303 52.1750000089407, 6.074999991059303 52.2250000089407, 6.024999991059303 52.2250000089407, 6.024999991059303 52.1750000089407))",3904
4611682847871604137,"POLYGON ((4.674999997019768 52.12500001192093, 4.724999997019768 52.12500001192093, 4.724999997019768 52.17500001192093, 4.674999997019768 52.17500001192093, 4.674999997019768 52.12500001192093))",6130
4611682847871604174,"POLYGON ((6.524999991059303 52.12500001192093, 6.574999991059303 52.12500001192093, 6.574999991059303 52.17500001192093, 6.524999991059303 52.17500001192093, 6.524999991059303 52.12500001192093))",705
4611682850908604642,"POLYGON ((4.9749999940395355 52.075, 5.024999994039535 52.075, 5.024999994039535 52.125, 4.9749999940395355 52.125, 4.9749999940395355 52.075))",24793
4611682853945605129,"POLYGON ((4.375 52.025000002980235, 4.425 52.025000002980235, 4.425 52.07500000298023, 4.375 52.07500000298023, 4.375 52.025000002980235))",28768
4611682853945605162,"POLYGON ((6.024999991059303 52.025000002980235, 6.074999991059303 52.025000002980235, 6.074999991059303 52.07500000298023, 6.024999991059303 52.07500000298023, 6.024999991059303 52.025000002980235))",469
4611682856982605636,"POLYGON ((4.774999991059303 51.97500000596047, 4.824999991059303 51.97500000596047, 4.824999991059303 52.025000005960464, 4.774999991059303 52.025000005960464, 4.774999991059303 51.97500000596047))",1300
4611682856982605669,"POLYGON ((6.424999997019768 51.97500000596047, 6.474999997019768 51.97500000596047, 6.474999997019768 52.025000005960464, 6.424999997019768 52.025000005960464, 6.424999997019768 51.97500000596047))",1201
4611682860019606118,"POLYGON ((3.9249999970197678 51.9250000089407, 3.9749999970197676 51.9250000089407, 3.9749999970197676 51.9750000089407, 3.9249999970197678 51.9750000089407, 3.9249999970197678 51.9250000089407))",10
4611682860019606147,"POLYGON ((5.375 51.9250000089407, 5.425 51.9250000089407, 5.425 51.9750000089407, 5.375 51.9750000089407, 5.375 51.9250000089407))",1566
4611682863056606636,"POLYGON ((4.875 51.87500001192093, 4.925 51.87500001192093, 4.925 51.92500001192093, 4.875 51.92500001192093, 4.875 51.87500001192093))",636
4611682863056606667,"POLYGON ((6.424999997019768 51.87500001192093, 6.474999997019768 51.87500001192093, 6.474999997019768 51.92500001192093, 6.424999997019768 51.92500001192093, 6.424999997019768 51.87500001192093))",305
4611682866093607126,"POLYGON ((4.424999997019768 51.825, 4.474999997019768 51.825, 4.474999997019768 51.875, 4.424999997019768 51.875, 4.424999997019768 51.825))",7636
4611682866093607159,"POLYGON ((6.074999988079071 51.825, 6.124999988079071 51.825, 6.124999988079071 51.875, 6.074999988079071 51.875, 6.074999988079071 51.825))",2485
4611682866093607169,"POLYGON ((6.574999988079071 51.825, 6.624999988079071 51.825, 6.624999988079071 51.875, 6.574999988079071 51.875, 6.574999988079071 51.825))",12
4611682869130607631,"POLYGON ((4.7249999940395355 51.775000002980235, 4.774999994039535 51.775000002980235, 4.774999994039535 51.82500000298023, 4.7249999940395355 51.82500000298023, 4.7249999940395355 51.775000002980235))",5678
4611682869130607660,"POLYGON ((6.174999997019768 51.775000002980235, 6.224999997019768 51.775000002980235, 6.224999997019768 51.82500000298023, 6.174999997019768 51.82500000298023, 6.174999997019768 51.775000002980235))",42
4611682872167608118,"POLYGON ((4.125 51.72500000596047, 4.175 51.72500000596047, 4.175 51.775000005960464, 4.125 51.775000005960464, 4.125 51.72500000596047))",5492
4611682872167608145,"POLYGON ((5.4749999940395355 51.72500000596047, 5.524999994039535 51.72500000596047, 5.524999994039535 51.775000005960464, 5.4749999940395355 51.775000005960464, 5.4749999940395355 51.72500000596047))",14127
4611682875204608633,"POLYGON ((4.924999997019768 51.6750000089407, 4.974999997019768 51.6750000089407, 4.974999997019768 51.7250000089407, 4.924999997019768 51.7250000089407, 4.924999997019768 51.6750000089407))",2343
4611682878241609121,"POLYGON ((4.375 51.62500001192093, 4.425 51.62500001192093, 4.425 51.67500001192093, 4.375 51.67500001192093, 4.375 51.62500001192093))",1461
4611682878241609158,"POLYGON ((6.2249999940395355 51.62500001192093, 6.274999994039535 51.62500001192093, 6.274999994039535 51.67500001192093, 6.2249999940395355 51.67500001192093, 6.2249999940395355 51.62500001192093))",48
4611682881278609609,"POLYGON ((3.824999988079071 51.575, 3.874999988079071 51.575, 3.874999988079071 51.625, 3.824999988079071 51.625, 3.824999988079071 51.575))",1019
4611682881278609640,"POLYGON ((5.375 51.575, 5.425 51.575, 5.425 51.625, 5.375 51.625, 5.375 51.575))",1373
4611682884315610117,"POLYGON ((4.274999991059303 51.525000002980235, 4.324999991059303 51.525000002980235, 4.324999991059303 51.57500000298023, 4.274999991059303 51.57500000298023, 4.274999991059303 51.525000002980235))",5568
4611682884315610146,"POLYGON ((5.7249999940395355 51.525000002980235, 5.774999994039535 51.525000002980235, 5.774999994039535 51.57500000298023, 5.7249999940395355 51.57500000298023, 5.7249999940395355 51.525000002980235))",218
4611682887352610603,"POLYGON ((3.625 51.47500000596047, 3.675 51.47500000596047, 3.675 51.525000005960464, 3.625 51.525000005960464, 3.625 51.47500000596047))",3923
4611682887352610636,"POLYGON ((5.274999991059303 51.47500000596047, 5.324999991059303 51.47500000596047, 5.324999991059303 51.525000005960464, 5.274999991059303 51.525000005960464, 5.274999991059303 51.47500000596047))",3391
4611682890389611122,"POLYGON ((4.625 51.4250000089407, 4.675 51.4250000089407, 4.675 51.4750000089407, 4.625 51.4750000089407, 4.625 51.4250000089407))",2570
4611682893426611603,"POLYGON ((3.7249999940395355 51.37500001192093, 3.7749999940395353 51.37500001192093, 3.7749999940395353 51.42500001192093, 3.7249999940395355 51.42500001192093, 3.7249999940395355 51.37500001192093))",322
4611682893426611636,"POLYGON ((5.375 51.37500001192093, 5.425 51.37500001192093, 5.425 51.42500001192093, 5.375 51.42500001192093, 5.375 51.37500001192093))",13340
4611682896463612109,"POLYGON ((4.074999988079071 51.325, 4.124999988079071 51.325, 4.124999988079071 51.375, 4.074999988079071 51.375, 4.074999988079071 51.325))",119
4611682896463612140,"POLYGON ((5.625 51.325, 5.675 51.325, 5.675 51.375, 5.625 51.375, 5.625 51.325))",227
4611682899500612627,"POLYGON ((5.024999991059303 51.275000002980235, 5.074999991059303 51.275000002980235, 5.074999991059303 51.32500000298023, 5.024999991059303 51.32500000298023, 5.024999991059303 51.275000002980235))",175
4611682902537613103,"POLYGON ((3.875 51.22500000596047, 3.925 51.22500000596047, 3.925 51.275000005960464, 3.875 51.275000005960464, 3.875 51.22500000596047))",2197
